1000 25014
319 971 63
319 978 58
319 996 5
320 334 -88
320 366 -30
320 424 44
320 444 -89
320 487 -32
320 492 13
320 507 64
320 555 71
320 569 35
320 590 92
320 605 50
320 630 -33
320 658 -94
320 660 4
320 665 -38
320 702 -58
320 734 78
320 775 38
320 863 63
320 886 -23
320 896 -56
320 897 99
320 907 44
320 908 -91
320 911 43
320 932 80
320 971 -9
320 977 24
320 989 67
320 993 59
321 351 13
321 356 -26
321 358 -35
321 413 -82
321 418 -59
321 420 -89
321 483 -60
321 495 -98
321 497 19
321 510 -1
321 519 82
321 521 -2
321 541 87
321 542 67
321 563 39
321 572 -62
321 575 22
321 579 40
321 584 62
321 586 -15
321 604 25
321 606 -94
321 630 -10
321 664 -18
321 668 -31
321 679 -44
321 690 -44
321 719 -71
321 731 2
321 742 -42
321 762 92
321 797 -13
321 819 1
321 864 -78
321 865 28
321 887 55
321 888 17
321 896 95
321 934 31
321 940 -16
321 956 -98
321 970 -7
321 982 -99
321 992 73
322 332 36
322 335 -89
322 337 -95
322 349 75
322 360 51
322 410 72
322 411 85
322 418 0
322 425 75
322 447 84
322 476 -39
322 479 -90
322 498 -53
322 505 -10
322 512 30
322 546 -20
322 556 -5
322 604 37
322 625 -24
322 643 -49
322 644 45
322 658 -55
322 679 62
322 693 -33
322 707 -33
322 722 -77
322 731 -45
322 750 53
322 786 -12
322 823 -78
322 912 -63
322 938 -68
322 959 -3
322 983 -75
323 347 -60
323 372 12
323 382 -97
323 388 41
323 392 42
323 393 -42
323 411 67
323 452 -6
323 505 -95
323 556 2
323 627 -13
323 633 -92
323 658 -88
323 701 59
323 710 94
323 721 31
323 722 -46
323 746 -72
323 754 54
323 756 -58
323 819 -76
323 820 -1
323 826 -4
323 840 -52
323 848 6
323 850 -62
323 857 -14
323 872 -48
323 895 -26
323 901 -79
323 917 14
323 931 -76
323 944 -34
323 946 32
323 970 -23
324 340 -58
324 386 79
324 420 -8
324 436 -58
324 450 58
324 479 -49
324 497 22
324 504 41
324 568 -29
324 572 -76
324 583 94
324 604 -67
324 659 66
324 689 34
324 702 41
324 731 -21
324 777 63
324 832 -51
324 918 34
324 941 48
324 943 -82
324 949 5
324 976 5
324 990 81
325 332 22
325 336 -20
325 385 59
325 414 70
325 460 -57
325 469 -61
325 507 45
325 512 52
325 520 -55
325 525 20
325 528 -84
325 545 73
325 547 68
325 566 -1
325 607 -61
325 610 -92
325 626 -97
325 644 17
325 648 -75
325 679 -85
325 714 85
325 728 -27
325 732 50
325 746 61
325 747 -44
325 750 11
325 796 -79
325 843 19
325 860 98
325 867 71
325 895 21
325 948 -39
325 979 10
325 983 24
325 985 -7
325 986 -40
325 993 92
325 996 -93
325 997 -70
326 405 -88
326 408 -46
326 443 82
326 450 -9
326 454 -9
326 489 68
326 504 -99
326 546 93
326 622 -49
326 624 63
326 647 -82
326 692 76
326 694 71
326 710 0
326 747 -51
326 754 48
326 763 -69
326 808 89
326 815 -20
326 816 -65
326 845 10
326 859 -10
326 868 -60
326 895 71
326 912 76
326 958 11
327 343 0
327 354 98
327 362 26
327 363 43
327 371 -94
327 388 24
327 390 12
327 400 80
327 408 72
327 436 78
327 445 84
327 453 68
327 454 -31
327 472 85
327 489 32
327 495 22
327 496 -5
327 502 14
327 520 -97
327 521 11
327 612 -91
327 613 -92
327 640 -66
327 680 15
327 697 -47
327 769 -23
327 771 -15
327 796 42
327 824 71
327 845 93
327 871 77
327 873 27
327 887 46
327 893 70
327 898 68
327 899 -8
327 944 -92
327 960 -35
327 967 -45
327 983 62
328 369 -75
328 396 37
328 398 80
328 402 80
328 409 -49
328 419 40
328 421 -41
328 426 24
328 457 10
328 458 93
328 502 -66
328 507 -37
328 545 -48
328 553 -83
328 559 -73
328 564 -10
328 594 -67
328 623 -20
328 628 9
328 700 -12
328 701 -1
328 721 -72
328 790 -42
328 809 22
328 830 53
328 833 48
328 851 -73
328 863 -17
328 878 -20
328 899 50
328 923 -96
328 931 -54
328 933 -32
328 976 -56
328 986 96
328 991 98
329 339 37
329 342 -98
329 347 34
329 411 87
329 417 -1
329 425 -41
329 430 86
329 445 2
329 470 -38
329 473 77
329 495 -8
329 514 -64
329 520 -97
329 521 -89
329 535 -71
329 567 -38
329 583 10
329 590 70
329 603 14
329 630 -7
329 646 -96
329 692 29
329 701 -63
329 702 22
329 708 -75
329 730 -52
329 738 8
329 750 59
329 771 -42
329 780 56
329 786 -1
329 857 -39
329 863 -23
329 887 -94
329 888 63
329 917 -72
329 923 12
330 358 -44
330 381 -83
330 387 87
330 401 92
330 409 -48
330 415 32
330 423 -84
330 432 86
330 458 4
330 462 -86
330 504 -70
330 513 21
330 535 -23
330 554 -93
330 562 39
330 578 88
330 584 -25
330 604 -89
330 615 1
330 626 62
330 649 -69
330 656 24
330 657 -57
330 676 64
330 703 -51
330 712 59
330 727 9
330 754 7
330 755 -6
330 777 -38
330 792 -4
330 819 4
330 852 36
330 862 -52
330 866 -30
330 886 -81
330 941 -9
330 984 -32
330 986 -75
331 357 -9
331 371 -39
331 389 18
331 394 21
331 426 -83
331 444 12
331 452 -25
331 462 -58
331 463 18
331 498 36
331 516 67
331 540 -17
331 564 -37
331 655 0
331 686 -64
331 697 -76
331 725 79
331 734 48
331 748 -10
331 766 82
331 776 -53
331 813 33
331 856 -63
331 864 -46
331 897 56
331 924 18
331 928 -90
331 952 37
331 960 -2
331 971 85
331 983 16
332 358 80
332 379 -22
332 384 -61
332 422 38
332 433 40
332 438 7
332 452 -45
332 459 -52
332 469 -52
332 493 -76
332 533 -95
332 536 -82
332 564 -16
332 601 72
332 616 -52
332 627 37
332 641 -13
332 755 -49
332 758 -58
332 778 25
332 792 -33
332 812 -1
332 824 -47
332 899 20
332 905 59
332 944 -29
332 967 -90
333 363 -80
333 375 46
333 417 -65
333 476 97
333 489 67
333 521 39
333 547 -95
333 556 21
333 568 -7
333 578 63
333 622 -40
333 629 25
333 633 -55
333 644 -66
333 646 12
333 669 -95
333 676 -63
333 677 59
333 770 51
333 804 -47
333 813 77
333 823 79
333 829 -88
333 833 55
333 859 -19
333 862 -12
333 870 -25
333 898 84
333 922 72
333 926 -55
333 942 14
333 948 12
333 957 -13
333 992 85
334 358 20
334 376 -65
334 388 -18
334 394 -61
334 404 -38
334 442 6
334 451 -10
334 455 27
334 478 -22
334 479 0
334 503 19
334 519 18
334 522 46
334 575 93
334 593 92
334 598 -13
334 629 -87
334 684 46
334 705 -15
334 712 -49
334 730 86
334 762 35
334 769 -2
334 825 -98
334 828 -41
334 836 82
334 851 -41
334 890 -51
334 984 37
334 998 62
335 350 62
335 355 68
335 451 -39
335 464 -25
335 481 71
335 524 -56
335 548 -38
335 580 42
335 585 41
335 627 -46
335 634 -6
335 645 -79
335 652 38
335 654 -58
335 690 8
335 708 -25
335 718 -17
335 735 -31
335 755 9
335 771 -41
335 774 95
335 797 39
335 813 -86
335 820 -77
335 846 89
335 859 54
335 868 -69
335 890 5
335 907 -18
335 911 89
335 948 27
335 951 -27
335 952 -17
335 960 -15
335 977 24
335 979 -68
335 997 70
336 364 -86
336 387 15
336 393 96
336 412 -58
336 413 1
336 417 -79
336 432 90
336 457 -27
336 465 -60
336 478 40
336 493 91
336 556 -15
336 581 72
336 620 -9
336 656 -18
336 659 -63
336 667 35
336 730 86
336 765 40
336 768 -39
336 778 3
336 788 -20
336 796 12
336 805 -36
336 880 44
336 927 -69
336 970 -55
336 972 -36
336 983 84
336 989 -85
336 992 98
337 350 -64
337 361 -16
337 366 14
337 373 32
337 375 6
337 406 -45
337 415 8
337 429 -62
337 431 3
337 435 -43
337 438 37
337 456 57
337 513 -1
337 560 82
337 624 11
337 647 20
337 648 -39
337 672 -31
337 685 79
337 710 -59
337 723 -16
337 742 9
337 769 -45
337 787 -72
337 816 -49
337 852 63
337 862 25
337 863 -93
337 964 18
337 968 35
338 348 26
338 354 -62
338 387 59
338 398 33
338 413 44
338 434 77
338 478 59
338 516 -69
338 542 56
338 574 6
338 611 -17
338 633 85
338 646 -82
338 690 -98
338 693 64
338 694 -63
338 695 -38
338 732 -7
338 733 32
338 750 73
338 753 -66
338 761 -63
338 789 46
338 791 0
338 805 -22
338 827 85
338 861 6
338 867 -59
338 918 25
338 947 -28
338 955 -77
338 964 -6
339 346 -87
339 355 44
339 395 -45
339 401 41
339 437 -38
339 476 58
339 477 -44
339 484 36
339 494 -13
339 501 -81
339 509 71
339 529 -58
339 534 -27
339 542 28
339 547 46
339 580 36
339 600 -11
339 609 -8
339 621 92
339 641 -10
339 656 -17
339 686 -25
339 701 72
339 703 -46
339 707 31
339 724 67
339 725 30
339 729 32
339 754 91
339 767 -42
339 820 40
339 861 96
339 869 7
339 874 71
339 879 -35
339 914 71
339 925 76
339 927 72
339 942 -52
339 953 19
339 958 17
339 961 54
339 962 7
339 966 -40
339 968 62
339 977 -47
340 355 -96
340 367 85
340 387 46
340 451 61
340 467 89
340 574 94
340 608 14
340 657 -20
340 685 -6
340 722 40
340 737 28
340 755 41
340 756 58
340 760 -69
340 765 -10
340 791 -59
340 794 -51
340 829 -7
340 834 73
340 847 -14
340 856 -59
340 870 78
340 896 -85
340 918 96
340 963 16
340 974 -46
340 977 -78
340 996 -34
341 386 -32
341 441 -62
341 442 -67
341 456 -21
341 508 -64
341 532 8
341 596 22
341 606 3
341 610 96
341 616 75
341 621 30
341 684 66
341 687 57
341 749 85
341 752 91
341 771 63
341 785 -1
341 790 62
341 795 71
341 809 -98
341 845 38
341 905 -70
341 923 -44
341 944 28
341 946 -33
341 947 -52
341 965 -32
341 984 65
342 345 52
342 371 30
342 373 -24
342 374 -36
342 391 -3
342 420 47
342 421 -12
342 439 -27
342 447 -94
342 448 38
342 477 -75
342 482 -8
342 483 14
342 523 -13
342 524 18
342 528 -5
342 549 85
342 550 91
342 595 29
342 633 -62
342 640 -55
342 674 33
342 685 -6
342 689 -54
342 731 20
342 766 0
342 811 3
342 861 -19
342 873 -57
342 909 74
342 928 37
342 944 -53
342 979 37
343 354 61
343 376 -54
343 380 9
343 382 99
343 454 -46
343 469 -30
343 478 -15
343 480 53
343 495 -54
343 501 65
343 519 -48
343 527 28
343 528 -31
343 547 39
343 563 -93
343 575 -39
343 587 -79
343 703 -85
343 708 30
343 746 68
343 765 -5
343 778 40
343 788 51
343 804 41
343 809 -56
343 835 47
343 841 5
343 853 -96
343 859 72
343 866 -58
343 867 -79
343 872 -51
343 873 -68
343 883 -44
343 884 84
343 907 48
343 927 29
343 933 93
343 961 -66
343 980 -9
344 380 -51
344 390 58
344 405 -14
344 410 58
344 432 -56
344 435 66
344 464 -40
344 514 -98
344 534 53
344 542 -97
344 557 -41
344 559 -11
344 609 -68
344 615 -90
344 620 30
344 622 -85
344 650 -89
344 680 86
344 685 -4
344 753 21
344 774 -51
344 799 91
344 822 29
344 829 88
344 835 18
344 877 -13
344 879 -76
344 883 -32
344 918 -68
344 938 -12
344 949 0
344 991 55
345 352 19
345 354 -13
345 360 -44
345 362 -1
345 367 20
345 369 27
345 378 50
345 379 32
345 393 37
345 401 17
345 427 -33
345 432 23
345 436 29
345 451 -73
345 454 -9
345 508 -27
345 525 34
345 537 2
345 565 80
345 569 -11
345 592 48
345 603 -36
345 649 -85
345 671 -8
345 697 86
345 701 -89
345 702 -8
345 709 49
345 714 92
345 723 68
345 725 16
345 726 -84
345 735 -90
345 759 81
345 767 -5
345 776 16
345 782 -8
345 791 8
345 839 22
345 850 69
345 880 -98
345 893 73
345 894 8
345 898 -91
345 924 12
345 926 -7
345 972 -50
345 979 -73
345 987 -37
345 992 -67
345 993 2
345 998 -30
346 356 -93
346 400 18
346 416 39
346 433 69
346 442 20
346 444 -52
346 487 30
346 492 -86
346 519 13
346 523 -68
346 578 27
346 588 -1
346 607 -60
346 620 -88
346 638 50
346 665 13
346 710 -25
346 724 4
346 736 -73
346 740 -3
346 747 -33
346 759 63
346 776 97
346 792 24
346 818 54
346 839 91
346 854 -95
346 862 -35
346 892 2
346 900 15
346 907 73
346 908 -80
346 946 -79
346 967 -83
346 983 -28
346 997 49
347 353 -79
347 364 81
347 368 43
347 402 71
347 407 -27
347 412 -9
347 413 -30
347 462 -86
347 496 -52
347 557 -93
347 598 -43
347 602 -26
347 618 6
347 653 50
347 740 -48
347 753 40
347 763 -89
347 819 -45
347 823 -48
347 845 43
347 846 -64
347 848 5
347 868 53
347 872 14
347 879 -6
347 896 -55
347 930 -9
347 981 -26
347 987 36
347 994 4
348 366 59
348 368 22
348 455 -31
348 456 80
348 460 92
348 467 95
348 474 -84
348 485 9
348 489 -50
348 514 -79
348 515 -73
348 526 77
348 539 -50
348 561 6
348 574 -30
348 662 -77
348 703 30
348 714 -92
348 720 -43
348 721 71
348 742 -67
348 796 97
348 800 65
348 835 -71
348 839 33
348 907 36
348 919 -88
348 937 74
348 953 75
348 974 -12
348 979 -48
349 377 -55
349 395 0
349 407 73
349 416 -66
349 532 0
349 544 40
349 580 -40
349 643 28
349 652 59
349 653 13
349 664 -81
349 684 8
349 703 0
349 704 32
349 708 -59
349 714 23
349 715 -84
349 721 41
349 733 65
349 749 -75
349 767 26
349 768 3
349 787 77
349 904 78
349 911 76
349 936 -80
349 937 63
349 943 -56
349 950 85
349 969 -36
350 382 49
350 385 33
350 396 -57
350 399 -17
350 406 32
350 420 73
350 430 -14
350 483 -29
350 497 55
350 507 44
350 514 -98
350 527 21
350 562 3
350 574 55
350 582 68
350 600 23
350 606 63
350 637 -8
350 660 -75
350 697 -33
350 701 -45
350 740 -22
350 761 -50
350 779 -71
350 813 -12
350 817 51
350 822 -55
350 830 -69
350 845 -14
350 890 46
350 911 -6
350 919 57
350 920 3
350 927 88
350 978 -92
350 981 96
351 359 98
351 394 32
351 400 -68
351 436 -28
351 450 -49
351 484 47
351 509 -98
351 551 -78
351 572 -55
351 575 -59
351 611 33
351 615 -69
351 623 -29
351 625 90
351 699 -74
351 718 -35
351 728 -53
351 816 -16
351 821 21
351 825 -29
351 850 -57
351 852 -3
351 876 36
351 884 -74
351 887 -7
351 908 -48
351 918 -73
351 995 13
352 358 65
352 380 -89
352 415 -23
352 417 -11
352 422 90
352 433 -44
352 445 81
352 454 92
352 483 -76
352 489 -43
352 500 -43
352 509 -19
352 520 83
352 533 -27
352 561 -15
352 562 -13
352 604 79
352 613 2
352 619 63
352 622 83
352 645 -70
352 657 -59
352 659 -72
352 683 95
352 706 -61
352 712 11
352 744 83
352 771 63
352 777 -23
352 785 57
352 802 76
352 816 2
352 823 61
352 831 80
352 893 -3
352 951 -86
352 960 -30
352 967 -50
352 979 47
352 987 -63
353 360 -51
353 361 -72
353 380 19
353 397 14
353 427 0
353 530 -56
353 565 48
353 567 -27
353 585 46
353 589 -36
353 613 4
353 615 -53
353 739 -71
353 757 -9
353 770 76
353 776 90
353 783 11
353 806 50
353 850 49
353 881 -62
353 890 82
353 916 49
353 917 -85
353 945 78
353 952 -34
353 975 -75
354 368 -8
354 372 92
354 378 88
354 386 -25
354 387 -95
354 398 -76
354 400 -67
354 444 -9
354 458 65
354 502 -81
354 526 46
354 534 -78
354 555 11
354 588 38
354 594 9
354 617 -99
354 638 90
354 641 -17
354 654 48
354 680 -48
354 683 -17
354 689 5
354 717 11
354 719 23
354 720 -23
354 729 -81
354 750 -97
354 762 32
354 787 39
354 797 -20
354 829 -51
354 859 -78
354 864 -30
354 887 41
354 901 -7
354 931 -40
354 981 23
354 983 94
354 986 -18
354 994 -52
355 387 -12
355 435 -47
355 454 -7
355 482 20
355 484 -31
355 495 -63
355 509 2
355 512 22
355 531 -39
355 555 18
355 558 21
355 577 -58
355 587 -68
355 593 -73
355 625 -85
355 626 -81
355 638 -34
355 646 17
355 656 -97
355 668 -26
355 713 24
355 755 -44
355 759 -58
355 804 -58
355 808 -22
355 812 -82
355 814 -6
355 894 -36
355 912 50
355 914 -24
355 925 -87
355 932 20
355 963 -80
355 975 41
355 987 -12
355 992 36
356 362 -78
356 374 -46
356 391 -86
356 399 -33
356 412 12
356 423 3
356 437 55
356 456 -98
356 460 4
356 489 37
356 490 -63
356 562 42
356 595 42
356 607 -93
356 618 -73
356 623 55
356 645 -27
356 654 83
356 658 45
356 661 -79
356 684 -85
356 751 -90
356 769 -56
356 794 88
356 815 -37
356 819 -86
356 844 -99
356 847 -72
356 867 72
356 880 83
356 883 82
356 895 -93
356 922 -40
356 935 96
357 425 -64
357 434 -85
357 474 53
357 498 -91
357 516 45
357 523 50
357 540 61
357 542 95
357 543 -77
357 544 47
357 546 -40
357 581 4
357 592 4
357 612 36
357 617 90
357 627 48
357 679 98
357 697 6
357 722 41
357 762 1
357 763 -35
357 782 86
357 783 -24
357 786 -47
357 796 -13
357 814 88
357 854 37
357 860 41
357 866 44
357 884 54
357 885 -59
357 905 -65
357 921 -67
357 927 40
357 948 49
357 951 -40
357 985 73
357 986 96
358 375 -17
358 391 -37
358 466 91
358 487 63
358 498 -96
358 503 -18
358 544 57
358 547 -98
358 554 -77
358 569 -62
358 601 45
358 602 -34
358 619 5
358 632 96
358 637 70
358 656 52
358 716 -18
358 733 31
358 739 -60
358 763 -62
358 783 69
358 824 57
358 826 36
358 845 -73
358 851 43
358 855 83
358 869 70
358 880 37
358 901 -80
358 905 -47
358 908 4
358 946 -94
358 984 -32
359 367 15
359 383 -57
359 389 -22
359 403 -58
359 461 -99
359 469 10
359 501 79
359 513 -77
359 522 13
359 548 -54
359 549 10
359 555 49
359 565 51
359 568 -29
359 573 56
359 577 -18
359 592 -71
359 601 15
359 634 -38
359 669 -46
359 679 -70
359 736 57
359 774 73
359 830 -97
359 879 68
359 885 -56
359 976 -76
360 362 -82
360 370 -3
360 375 89
360 382 -29
360 390 -34
360 392 17
360 396 -46
360 399 -49
360 413 62
360 438 59
360 475 15
360 482 -24
360 533 -11
360 560 -24
360 561 64
360 623 -11
360 638 85
360 671 64
360 687 82
360 715 78
360 723 97
360 740 99
360 751 61
360 759 87
360 778 46
360 784 80
360 797 37
360 800 -25
360 802 94
360 808 59
360 838 18
360 859 79
360 867 -45
360 897 39
360 954 -60
360 970 39
360 971 90
360 978 -8
360 990 -16
360 994 -77
361 363 2
361 379 12
361 388 24
361 391 -46
361 406 98
361 415 -84
361 435 -6
361 456 83
361 484 -25
361 495 -92
361 512 -25
361 515 87
361 573 33
361 605 -52
361 638 -23
361 653 -26
361 659 52
361 685 -83
361 697 35
361 700 2
361 702 27
361 731 82
361 742 61
361 749 -43
361 761 97
361 799 89
361 808 5
361 809 17
361 827 27
361 838 89
361 841 -77
361 896 -34
361 911 -88
361 921 -57
361 922 3
361 969 -57
361 973 55
361 987 -31
362 378 92
362 384 -58
362 397 -13
362 412 23
362 449 -1
362 459 -53
362 462 -96
362 483 80
362 518 47
362 531 98
362 564 11
362 571 -69
362 579 -53
362 584 9
362 587 -48
362 590 -36
362 591 41
362 592 74
362 607 -53
362 646 -18
362 663 -86
362 667 -48
362 675 48
362 691 -37
362 743 28
362 761 -60
362 787 -71
362 796 83
362 818 -27
362 841 8
362 854 95
362 935 -40
362 939 -74
362 993 -46
363 364 56
363 436 -79
363 439 51
363 441 -60
363 480 42
363 481 84
363 503 85
363 544 -19
363 554 -51
363 593 91
363 611 14
363 618 38
363 660 52
363 664 28
363 667 -83
363 698 -26
363 702 60
363 746 8
363 757 -98
363 758 -85
363 766 -77
363 785 11
363 791 80
363 826 -25
363 827 72
363 876 0
363 886 75
363 900 77
363 909 55
363 930 -25
363 969 52
363 983 14
363 991 49
364 366 70
364 402 -48
364 414 57
364 432 -85
364 439 86
364 483 50
364 498 -2
364 500 -1
364 537 -79
364 578 -48
364 612 -75
364 678 -12
364 683 -23
364 688 42
364 707 0
364 716 11
364 734 46
364 751 -27
364 756 67
364 784 -49
364 815 -51
364 869 83
364 872 17
364 885 94
364 886 60
364 904 -46
364 907 7
364 913 31
364 942 56
364 945 -8
364 949 17
365 369 -95
365 405 -18
365 451 41
365 456 -72
365 502 -43
365 536 48
365 541 -76
365 542 -42
365 568 -79
365 572 76
365 581 28
365 611 -81
365 614 17
365 623 -24
365 661 -29
365 734 -32
365 736 66
365 748 22
365 752 -36
365 813 -42
365 827 -49
365 891 97
365 906 16
365 942 11
365 984 -75
365 985 -12
366 370 -52
366 378 -89
366 400 -52
366 409 -72
366 425 -94
366 431 45
366 449 -82
366 461 2
366 524 -26
366 527 -91
366 538 97
366 548 -32
366 551 20
366 552 64
366 569 54
366 573 -4
366 615 -90
366 655 -68
366 660 91
366 678 91
366 713 -50
366 720 -65
366 726 36
366 728 -80
366 734 28
366 749 41
366 807 87
366 831 -42
366 839 89
366 842 59
366 856 71
366 867 -94
366 920 36
366 931 44
366 936 -38
367 419 -99
367 446 -7
367 480 -29
367 499 35
367 546 -11
367 552 -10
367 553 25
367 602 -35
367 608 11
367 622 37
367 627 -12
367 666 -78
367 669 -56
367 679 -48
367 708 -29
367 718 9
367 721 -23
367 750 16
367 793 84
367 797 -6
367 807 98
367 808 -85
367 837 -90
367 868 86
367 882 23
367 886 -1
367 891 86
367 918 95
367 927 -25
367 955 18
367 987 25
368 378 59
368 404 51
368 486 -15
368 501 -83
368 506 -9
368 522 -71
368 525 56
368 544 -19
368 549 7
368 578 21
368 585 65
368 647 55
368 651 -70
368 669 -99
368 689 62
368 790 80
368 807 68
368 809 15
368 854 25
368 859 48
368 860 -10
368 877 -36
368 896 50
368 904 44
368 905 -53
368 926 36
368 937 13
368 967 53
368 991 43
369 392 55
369 430 61
369 432 -11
369 455 66
369 492 86
369 493 24
369 496 -8
369 499 -1
369 519 -24
369 572 -63
369 582 81
369 601 27
369 615 53
369 632 -65
369 651 -51
369 694 -25
369 726 41
369 740 -86
369 750 27
369 753 -88
369 754 57
369 774 12
369 779 12
369 791 12
369 825 -51
369 833 64
369 841 -33
369 863 -7
369 865 37
369 900 47
369 928 74
369 938 -5
369 972 -92
369 975 73
369 990 1
370 371 96
370 375 -64
370 444 -91
370 457 48
370 463 -82
370 480 -28
370 481 -53
370 485 4
370 494 57
370 523 6
370 575 -85
370 585 3
370 591 88
370 595 25
370 637 -23
370 648 92
370 724 77
370 738 -11
370 753 -90
370 793 93
370 795 -56
370 801 19
370 813 17
370 827 99
370 873 11
370 892 77
370 896 -89
370 916 76
370 920 -26
370 922 89
370 933 70
370 963 -87
370 964 45
370 998 -45
371 387 14
371 445 94
371 462 -28
371 475 53
371 509 -59
371 511 -7
371 525 -67
371 527 -17
371 535 -29
371 542 0
371 586 -78
371 607 0
371 628 63
371 635 -23
371 650 7
371 657 -79
371 695 2
371 701 97
371 774 72
371 780 -48
371 781 -22
371 801 -71
371 802 26
371 846 -94
371 857 98
371 867 -36
371 881 15
371 944 -77
371 955 3
371 964 -79
371 978 -45
372 377 54
372 380 86
372 408 -31
372 451 -14
372 467 -38
372 468 26
372 473 -47
372 476 31
372 480 67
372 488 -90
372 511 -26
372 532 42
372 560 22
372 562 -69
372 574 -5
372 584 -45
372 593 -83
372 661 -5
372 674 -7
372 675 54
372 687 -28
372 709 -67
372 764 57
372 771 -70
372 773 -39
372 775 -60
372 808 68
372 816 2
372 834 -84
372 876 22
372 888 47
372 930 63
372 996 47
373 405 16
373 504 85
373 557 -44
373 564 17
373 601 15
373 622 -14
373 637 -93
373 701 43
373 713 -63
373 714 14
373 758 88
373 779 -50
373 843 29
373 844 62
373 856 -98
373 893 65
373 913 58
373 923 -78
373 935 70
373 961 -99
373 972 -94
373 986 92
373 987 -70
374 429 98
374 460 -9
374 463 51
374 483 38
374 494 50
374 501 -99
374 508 -66
374 515 -42
374 526 33
374 562 -27
374 566 -32
374 569 42
374 611 -33
374 631 37
374 655 46
374 670 -5
374 697 72
374 728 -36
374 742 55
374 788 -73
374 825 93
374 850 34
374 854 79
374 857 -12
374 874 -10
374 878 34
374 886 -1
374 889 -61
374 942 -53
374 955 -97
374 956 -35
374 957 36
374 976 33
374 994 16
374 995 49
374 998 -3
375 429 -43
375 464 46
375 487 17
375 498 44
375 530 -90
375 536 -6
375 547 -26
375 549 25
375 564 59
375 571 -31
375 584 -47
375 610 -30
375 617 29
375 621 -12
375 632 -55
375 639 -45
375 659 -87
375 662 52
375 671 87
375 711 29
375 719 -21
375 721 73
375 752 -94
375 766 70
375 769 1
375 776 23
375 781 33
375 787 -28
375 792 57
375 804 35
375 807 91
375 858 -56
375 860 -32
375 861 33
375 894 -97
375 909 67
375 915 99
375 919 -44
375 961 19
375 976 94
375 987 87
376 402 -35
376 424 -79
376 432 16
376 434 76
376 465 19
376 492 -6
376 505 -53
376 510 66
376 530 43
376 538 -35
376 544 -72
376 545 -5
376 586 -94
376 614 32
376 619 -36
376 623 -81
376 647 94
376 666 -59
376 679 -23
376 689 75
376 697 73
376 719 -76
376 736 -33
376 748 19
376 821 -17
376 827 -5
376 840 15
376 850 -33
376 861 84
376 902 -82
376 910 -59
376 923 -7
376 975 -53
376 980 -28
376 988 85
377 421 -7
377 433 36
377 445 -33
377 466 33
377 509 66
377 527 -70
377 530 44
377 534 -63
377 542 -13
377 544 -70
377 574 41
377 585 -39
377 610 -21
377 617 53
377 623 -83
377 715 88
377 754 6
377 781 99
377 784 35
377 814 18
377 828 51
377 873 40
377 895 87
377 921 -69
377 930 -7
377 945 79
377 950 -27
377 966 -36
377 993 -24
378 411 -87
378 429 84
378 445 6
378 455 -63
378 457 -64
378 471 77
378 538 -49
378 544 -41
378 550 55
378 560 -27
378 612 -9
378 635 -58
378 671 83
378 754 55
378 757 -58
378 759 -43
378 765 -37
378 769 36
378 791 25
378 802 96
378 821 49
378 871 0
378 917 -36
378 919 -17
378 943 12
378 947 27
379 381 -28
379 394 -56
379 411 -30
379 435 -30
379 467 53
379 473 39
379 482 23
379 490 7
379 500 91
379 514 74
379 523 -37
379 526 30
379 538 -42
379 548 72
379 602 -89
379 614 -23
379 626 -79
379 629 -56
379 635 69
379 671 92
379 672 11
379 699 -32
379 733 -31
379 748 -65
379 765 10
379 786 -17
379 798 -85
379 831 -48
379 870 72
379 879 63
379 893 79
379 913 -87
379 914 -84
379 935 85
379 938 42
379 976 -64
379 977 65
379 997 56
380 383 -41
380 397 87
380 485 -47
380 507 70
380 516 -52
380 531 79
380 536 11
380 563 -97
380 611 79
380 616 -43
380 621 12
380 634 -32
380 688 12
380 701 14
380 757 20
380 766 56
380 821 92
380 826 38
380 887 12
380 888 73
380 894 9
380 902 -12
380 942 -48
380 961 -3
380 986 54
381 390 32
381 440 -88
381 453 -90
381 455 92
381 460 13
381 463 -35
381 468 -52
381 471 70
381 488 78
381 493 -49
381 495 98
381 513 -71
381 533 -71
381 551 -44
381 590 -93
381 595 84
381 613 -16
381 641 -29
381 642 -22
381 711 -87
381 744 -87
381 749 -31
381 754 -14
381 769 84
381 821 -73
381 824 -83
381 831 -60
381 835 -37
381 860 74
381 863 38
381 865 23
381 924 -83
381 936 70
381 939 19
381 966 -24
381 975 47
382 434 75
382 455 -94
382 541 57
382 583 75
382 589 8
382 600 -41
382 617 -62
382 636 -77
382 644 74
382 656 -92
382 682 82
382 690 5
382 704 79
382 708 -99
382 727 12
382 752 -20
382 771 -72
382 772 69
382 788 -65
382 791 91
382 800 24
382 813 34
382 843 -84
382 848 -31
382 866 18
382 925 47
382 947 -7
382 959 -32
382 965 42
382 977 1
382 989 1
383 389 69
383 395 -85
383 404 -24
383 415 -11
383 433 74
383 464 88
383 465 -98
383 491 -3
383 512 48
383 521 55
383 544 -79
383 549 26
383 563 -18
383 565 97
383 585 -6
383 588 44
383 589 74
383 590 -91
383 600 -11
383 625 -11
383 647 -68
383 658 -1
383 670 81
383 673 -74
383 707 2
383 730 30
383 742 90
383 767 60
383 778 -16
383 798 17
383 806 -56
383 834 -3
383 878 92
383 885 -22
383 887 86
383 894 30
383 902 83
383 962 -81
383 971 -9
