1000 5072
602 964 -56
603 671 35
603 866 37
603 877 -49
603 882 62
603 972 -39
604 642 -53
604 917 8
604 934 21
604 993 21
605 716 -85
605 739 35
605 806 86
605 818 -71
606 696 33
606 856 -22
607 782 48
608 831 83
608 856 -54
608 895 -36
608 935 -17
608 989 -64
609 777 -56
609 912 18
610 712 74
610 719 -42
610 827 -11
610 849 11
610 989 -61
611 846 -10
611 853 78
611 918 55
612 751 19
612 854 73
612 883 89
613 638 -73
613 795 91
613 874 37
613 931 61
614 751 -38
615 770 53
615 808 -44
616 708 -28
616 851 85
616 932 -38
617 649 6
617 651 86
617 790 78
617 798 -34
617 854 91
617 894 -1
618 744 -85
618 831 -24
618 887 -99
619 630 -79
619 709 -35
619 871 -47
620 676 -57
620 944 18
620 990 5
621 674 95
621 682 -75
621 687 -27
621 692 -84
621 755 85
621 796 44
622 806 -31
622 875 -7
622 965 -86
622 981 -51
622 985 64
623 694 -36
623 733 -25
623 895 -21
623 956 77
623 959 52
623 995 48
623 996 -78
624 880 22
624 881 42
625 675 -57
625 777 53
625 916 83
625 969 -70
626 779 62
626 966 26
627 675 10
627 708 -1
627 734 22
627 974 75
628 675 -16
628 733 -20
628 742 -12
628 936 -2
629 714 -97
629 725 49
629 789 22
630 696 96
630 758 39
630 765 -78
630 918 -70
630 999 75
631 743 55
631 771 -29
631 794 -80
631 812 -48
631 856 -41
631 866 -30
633 690 94
633 800 36
633 885 -20
633 974 4
634 692 -27
634 760 30
634 834 32
635 660 -21
635 748 -85
636 754 -46
636 776 -83
636 840 39
636 921 31
636 987 -55
637 657 -99
637 778 67
637 970 41
638 647 38
638 947 74
639 683 -32
639 902 -59
640 937 23
641 684 5
641 716 67
641 723 -51
641 735 5
641 782 95
641 793 -87
641 844 -50
641 894 -68
641 935 -28
641 973 -20
642 672 -65
642 682 75
642 725 21
642 786 47
643 661 -49
643 837 -66
643 879 -52
643 884 87
643 896 60
644 658 -55
644 700 51
644 893 24
644 987 0
645 668 -68
645 706 -35
645 719 -58
645 792 24
646 657 45
646 662 -43
646 732 6
646 809 79
646 860 -76
647 658 -99
647 737 2
647 913 -18
648 887 8
648 893 28
648 918 97
648 962 -50
648 972 57
649 651 39
649 911 -58
649 926 5
650 720 -11
650 981 -28
651 655 45
652 824 -26
652 896 25
653 881 87
654 689 -78
654 755 89
654 823 -82
656 686 -25
656 896 78
657 858 53
657 974 -18
659 729 91
659 852 -32
659 862 25
659 877 -93
659 903 -21
659 921 -58
659 939 -36
660 672 91
660 727 -23
660 883 -7
660 917 33
660 927 -41
660 981 0
661 766 -3
661 797 41
661 815 14
662 805 37
662 845 53
663 736 -27
663 755 64
664 721 70
664 739 88
664 743 0
664 773 -91
664 788 -41
664 816 -24
664 999 2
665 681 24
665 715 87
665 722 12
665 741 -27
665 872 4
667 947 -94
667 970 -30
667 994 -78
668 711 80
668 747 -78
668 751 59
668 761 -12
668 786 -3
668 832 -39
668 895 -27
669 794 30
669 816 -55
670 717 -19
670 740 -80
670 811 -73
670 942 10
671 684 -28
671 761 -43
672 836 15
673 738 98
673 815 44
673 842 16
673 916 34
673 959 62
674 950 -94
675 690 -29
675 716 -53
675 785 -75
675 828 89
675 904 40
676 866 58
677 720 -87
677 762 26
677 830 37
678 731 -72
678 870 85
678 904 -74
678 999 77
679 953 85
680 918 -37
680 934 3
680 998 -18
681 768 -69
681 775 -4
681 798 49
681 850 3
681 860 57
682 708 53
682 778 10
682 899 53
682 946 40
682 993 5
683 727 91
683 756 -58
683 991 78
684 845 92
684 909 -48
684 994 11
685 764 44
685 857 69
686 754 -86
687 815 -85
688 920 -78
688 935 66
689 717 14
689 724 74
689 855 76
689 893 13
689 931 59
690 718 67
690 719 31
690 964 -99
691 788 -51
691 856 -41
691 901 -53
691 937 18
691 953 26
692 818 63
692 822 97
693 999 74
695 734 6
695 737 84
696 761 20
696 970 -63
696 998 18
697 770 -21
697 777 38
697 833 -40
698 833 37
699 714 51
699 725 -95
699 739 0
699 760 43
699 773 -6
699 775 7
699 907 -40
699 916 36
700 909 2
701 808 -20
702 822 -86
703 706 -17
703 718 14
704 717 18
705 813 -73
706 751 -81
706 964 31
707 718 76
707 762 -66
707 789 78
707 792 64
707 798 -12
707 995 -51
708 740 66
708 898 -80
709 762 9
709 794 97
709 806 21
710 854 -56
711 726 -31
711 836 24
711 846 74
711 887 -21
711 939 -21
711 992 13
712 841 -12
712 871 -78
712 962 86
713 786 -83
713 859 -1
713 948 3
714 735 -15
714 759 75
714 826 -58
714 862 31
715 896 20
715 952 43
715 958 -1
716 835 7
716 860 46
716 943 19
716 993 -78
717 788 44
717 803 -8
717 805 91
717 847 -49
717 877 -96
717 900 46
717 903 32
718 934 11
720 847 40
720 901 70
721 724 -87
721 890 99
721 925 39
722 780 21
723 919 10
725 757 48
725 766 78
725 820 -48
725 896 30
725 975 -37
725 979 46
725 981 -75
726 876 -90
727 838 -37
727 959 -3
727 989 -70
728 731 26
728 922 64
728 954 -48
729 795 -52
729 800 99
729 827 -9
729 832 24
729 908 -43
729 944 38
730 764 -51
730 770 30
730 796 -29
730 800 62
731 872 -76
731 904 -82
732 764 -66
732 817 2
732 823 80
732 848 60
733 779 -34
733 796 41
733 884 2
734 753 -96
734 930 -4
735 776 83
737 970 -19
738 750 -32
738 847 -20
738 974 51
738 988 49
739 757 10
739 950 -97
739 960 -64
740 775 90
740 778 8
740 880 -8
741 743 19
741 837 83
741 905 50
741 992 52
742 759 99
742 810 -24
742 838 -55
742 847 -48
742 933 87
743 808 -7
743 814 94
743 855 93
743 920 -70
743 948 79
744 874 12
744 976 57
744 987 46
745 969 13
746 754 38
746 769 -98
746 808 -73
746 810 -67
746 859 -98
746 933 -43
747 801 19
747 911 -25
748 791 0
748 806 42
748 808 -93
748 911 26
748 950 11
749 944 54
750 885 -54
751 893 82
752 820 -62
752 869 -36
752 904 25
753 754 68
753 813 13
754 869 1
755 932 51
755 981 -67
756 964 71
757 834 -1
757 952 -17
758 768 -72
758 769 -74
759 779 -94
759 941 -72
759 965 14
759 979 -46
760 883 -64
760 915 90
760 962 -12
762 887 96
763 774 -56
763 993 -37
764 786 -61
765 819 -16
765 854 32
765 871 0
765 935 53
766 794 67
766 807 44
766 829 -50
766 876 44
766 975 85
767 822 36
767 936 -6
768 847 -62
769 815 -55
770 788 -21
770 896 82
771 795 -82
773 910 -64
773 919 82
774 851 46
774 919 -99
774 989 66
775 966 -71
776 908 -73
776 971 88
777 939 -95
779 805 -5
780 792 -48
780 816 -7
780 937 -67
781 830 -88
781 916 -1
781 998 47
782 899 3
782 910 67
782 972 -66
783 791 83
783 834 88
783 870 41
783 933 -15
785 825 -29
786 853 -55
786 896 92
786 920 48
787 891 -74
787 942 25
788 905 4
789 814 4
790 838 76
790 866 34
790 910 51
790 962 56
791 792 -24
791 831 82
791 875 43
791 932 34
792 824 -60
792 904 -33
792 912 -93
793 831 77
793 868 -59
793 903 90
794 876 -11
795 806 -63
796 888 68
796 915 57
797 806 96
797 848 -10
797 918 5
797 947 31
797 980 -91
798 815 -16
798 843 28
798 901 -18
798 984 26
799 932 -26
799 965 -73
800 908 -62
800 910 26
802 843 -98
802 864 99
802 888 -24
802 906 46
803 942 50
804 862 58
805 829 -99
805 858 60
805 989 -74
806 954 96
807 947 -19
808 919 -11
809 818 70
809 828 79
809 892 96
811 847 57
811 853 84
811 866 -77
811 869 91
812 857 -14
812 994 97
812 998 -47
813 845 -44
814 924 -69
815 837 12
816 869 -32
816 927 -95
817 995 20
818 984 -71
819 954 -35
820 847 -57
821 855 55
821 975 -6
822 890 10
823 895 -82
823 908 20
824 828 4
824 853 76
824 962 -95
825 893 -42
827 990 -2
828 999 -98
829 862 -99
829 908 -34
829 948 -77
830 869 -49
830 887 24
831 833 66
831 839 52
831 867 -13
831 903 -71
831 921 -95
832 860 38
832 911 4
833 871 -65
833 911 19
833 943 44
833 988 -7
834 842 0
834 919 46
834 987 -51
834 996 24
835 930 39
835 942 64
835 967 -7
835 992 12
835 997 48
836 895 -10
836 913 84
836 933 24
837 925 -47
837 966 68
837 980 -31
838 984 -5
839 847 29
839 885 83
839 951 49
840 869 92
840 873 12
841 850 -57
841 886 -45
841 926 -2
844 868 -47
844 937 -58
844 978 44
845 883 -83
845 912 82
846 924 54
846 968 58
848 922 66
849 986 85
851 885 -51
851 917 -69
852 854 -4
854 912 69
854 994 -97
855 882 -63
855 979 46
856 923 19
857 887 88
859 896 -76
859 969 -45
860 934 97
861 918 73
861 955 93
864 873 73
864 876 -67
864 930 35
864 955 -6
865 875 41
867 893 66
867 948 34
867 974 41
868 989 -58
869 922 71
869 949 87
869 968 54
869 970 11
870 886 -26
871 877 -3
872 916 56
872 968 12
873 925 -96
873 943 0
873 971 -9
876 970 34
878 966 -75
880 916 29
880 944 -58
881 890 -49
882 940 21
882 957 46
883 975 32
884 905 90
886 912 -69
887 928 -38
887 961 -95
888 934 62
891 905 8
894 945 11
895 937 10
895 938 8
895 951 -13
895 999 3
896 943 -31
896 952 -97
896 981 82
897 923 84
897 937 -19
897 972 -38
898 923 71
898 947 92
899 979 -57
900 966 -38
901 921 72
903 947 75
903 982 -7
905 939 68
905 980 -36
905 986 -28
907 922 50
908 929 0
910 930 12
910 971 67
911 965 2
911 970 33
912 936 -85
913 924 31
913 941 49
913 981 6
914 996 -38
918 968 -81
923 929 81
923 993 -90
924 930 23
926 980 -25
927 960 14
927 974 -74
927 989 -98
929 939 -39
929 978 10
931 945 -26
933 946 -58
933 969 -89
940 986 -30
940 989 -6
947 993 -82
956 983 -94
957 990 -65
958 961 60
959 980 94
963 984 -35
967 989 85
972 980 -21
977 983 77
978 980 76
978 990 45
983 992 4
